text;labels
RT @Nelson_Andradee: Preciso urgentemente de dinheiro para realizar certos sonhos;0
E agora sim vou dormir;1
ADORO quando nem te lembras de min.;1
@mynameisgranja não sei, ele ainda leva mal;0
"Quem é do tempo disto? 
Eu sou kk :D http://t.co/fAhzX3u3Id";1
Publiquei uma foto nova no Facebook http://t.co/PkXnUvT3dt;1
@BiaDeMaria juntar e engate são 2 mundos disjuntos. pf mantenham-nos separados. bom, @c_a_tita, amiga, qd m vais levar a conhecer o mundo?;0
Novas Viagens na Minha Terra Capítulo LXXXI Vigésima etapa: em Valença (continuação) http://t.co/E87QHkwhcp;1
Os comentadores da antena 1 dizem k devia ter sido marcado penalty...sim ou não?;0
@ritacerqueirac vai dormir mor, vai;1
Saltei uma parte da letra, yolo xD;0
"A desculpa dos Benfiquistas se perder vai ser ""é para a taça, nós tamos na champions, nós tamos a lutar pelo campeonato""";1
dormir junto a ti nos dias chuvosos »»»»»»;0
E agora em psicologia vai ser a mesma coisa;1
Microsoft inicia deslocalização de serviços de apoio ao cliente de Portugal http://t.co/1FOwKS8ttt;1
RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…;1
Bom dia! De vez em quando há boas notícias. http://t.co/MSHtLzGSW3;1
Deixa la ir te aquecer :c;1
O Ministro Nuno Crato diz que teríamos de viver 1 ano a trabalhar e sem comer para pagar o que devemos. Ok. Mas... http://t.co/riq7aGoK7O;1
Ouvir o meu irmão mais novo a cantar musicas do Panda Bigs é tortura;1
RT @Nelson_Andradee: Perdi pessoas que pensava que iam estar comigo para sempre;1
HOJE O SHART FAZ ANOOOS;0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/PA5bfm3rws;0
gosto de castanhas;0
Um é pouco. Dinheiro sobrando : Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/zJNM1T4Aez;1
@CC_POKEMON tem de ser né ahah;0
um dia vou ser um nenúfar.;1
Bom dia gente dos toiros! http://t.co/VDXI7uaA9z;1
FMI aprova mais uma tranche de ajuda financeira http://t.co/vhuEOtKIjo;1
#timbeta #globo Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/BYKUj4kNxN #OperacaoBetaLab #Sigodevolta;0
RT @GuidaOliveirax: Odeio-te Secundário.;1
Ok, tenho de ir estudar.;1
@paatcruz adoooro !;0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
@100espigas mas se for rico da jeito mxiu;1
@paulojpreis95 obvio que nao,ainda nao virei bruxa para tirar o cadeado ahah;1
Para começar bem o dia ...  Bom dia a todos http://t.co/pCxAL0LeS2;1
acho ca uma piada a gente que n sabe o que quer e que se inscreve nas cenas, compete com outros durante 1 ano... http://t.co/yClwI1180o;1
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/GKasWgoVTu;0
Pamela Anderson: À sua maneira http://t.co/EwXDqPQiod #spotmais;1
@oliveirabeatri1 ainda á bocado estava, agora já não sei :(;1
ele nao canta nada d especial há que ver a realidade por amor de deus #xfactor;1
Farta da escola, das pessoas, das rotinas, dos sítios. Quero o verão.;1
@Euro_Cross Senior homens.POR: António Silva 39, Rui Pedro Silva 51, Licínio PImentel 52, Luís Miguel Pinto. Classif. equipas:POR 9ª (de 11);0
VAAA PAROU TUDO OMGGGG SENTE O POWER;1
RT @marcia14costa: Dá valor de vez;1
@NunoGracinhas1 já corrigi :b;0
@claudiasequeir Mas ontem Fiz e ficaram bonitas, hoje not really;0
Nem acredito que o Eminem vai fazer 41 anos;1
@OficialMilkaBoy musica muito potente;1
@soumegalindaa minha m.a linda bj;1
RT @Anadz: #colegioalfragide #sala3 dos Amigos do Hospital! http://t.co/KSs3zs4Jqf;1
Gosto mais de dar do que receber;0
Lembro-me quando vinha ao facebook so para jogar farm-ville;1
Amand o facto de ficar com mais 5cm com as minhas botas novas;0
a minha mãe disse que quando puser o aparelho vou emagrecer bue, ao menos alguma coisa boa ahah;0
@GentleManPt olha temos de combinar qualquer coisa!;0
"RT @cariineffc: É possível reintegrar! 
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/yIqjKEbN5k";0
Partiu ver Jogo do Benfica, forma mano cortez6 #benfica http://t.co/oC1tllTfEI;1
@factorxsic Exijo um dueto entre a Carly Rose Sonenclar e a Sónia Tavares na última gala.;1
Ok...tou-me a assustar...;1
Porto, a Rotunda da Boavista http://t.co/rjw2LaWjpc;1
odeio estar no autocarro eter que estar a ouvir a música dos outros dass;1
"Banda Rock Em Stock - CHAGA + RUA DO CARMO
@
Radio Utopia - O som de uma nova realidade! http://t.co/dnpwwRe0JI";1
@SeFodaOArroba olha a invejaaaaaa, nah puto esta ft tirei depois de treinar, depois do treino os teus musculos tao sempre mais contraídos;1
RT @mininusudju: @Mariijuanaz mesmo !! pensei q era o unico #ansioso;1
Precisando dos conselhos da minha melhor amiga, pq sim 💛;0
@fcancio @SICNoticias notamos que foi uma opinião e não o habitual exercício de chibaria do que se passa nos corredores.;0
@pipafernandes1D se ele não vê os tweets que eu lhe mando a pedir para me seguir,então tb n vai ver este,deus queira que a Eleanor n veja xD;0
sinto-me na lama por várias razões.;1
Este twitter é mesmo só quando não estou bem, sinto-me mesmo mal comigo;1
RT @VeraMargaridaM: Tipo, muse nao se canta, ou es o vocalista ou nao cantas muse;0
Ele não gosta de ti... ainda não percebeste? Pronto tenta la imitar a tua m.a para tentares ser como ela;0
Prefeitura de Uberlândia decreta estado de calamidade financeira https://t.co/OcpM0mXpIg https://t.co/1e6BLHGbmQ;1
@xvcreator AHAHAAHA no, no mesmo;0
@mariadevasconc1 ah pois nao , sou eu q tou a ver mal ! Claro que sim;1
Não quero ser precipitado mas.... Achaque te encontrei;1
O bus vai cheio, é horrivel fds;1
ficas ou vens;0
o G+ está incrível. Em poucas palavras + Mike Elgan faz um resumo do que é actualmente o G+… http://t.co/In8juwMF6a;1
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/65o0prSiAy;0
"RT @HugoVargem: Se ele não passa desisto de ver o Fator X
Canta melhor que a gaja que ta na primeira cadeira";1
O meu grau de histerismo neste momento é só demasiado elevado;0
@_RitaCorreia este fim de semana vou procura-lo e compro!;0
Comi comer ao jantar , soube mesmo bem;0
O meu computador está do contra, e não consigo ver o Benfica;0
o final do agradecimento da @MileyCyrus foi qualquer coisa de genial;1
RT @SaudeMG: #SUS Vacinas oferecidas gratuitamente pelo #SUS reforçam proteção contra #FebreAmarela https://t.co/bBWvHfQ4R7 ☺️�� https://t.…;0
Amem as minhas bebés! http://t.co/O9ScSdOnv6;1
mas agora q recordaram o nome de 'febra' não paro de rir ahah;0
Homem adora trair, mas morre de medo de ser corno .;0
@PauloQuerido uma verdade é que retira poder ao sistema bancário e político, e acrescenta alternativas às pessoas, ainda que nicho @pfigas;1
PARTILHEM!Ajudem o Tiago :c http://t.co/EDpQB7C6Hg;0
@PMMG190 - PM apreende menores com drogas, balança de precisão... https://t.co/iq3ZZzuQsP;0
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/8YRcYCwGoV https://t.co/d9jBy3Vpxh;0
Presídio privado em Minas Gerais nunca teve rebeliões https://t.co/JD9zkdrR6S;0
PM apreende armas de fogo, munições e drogas em Juiz de Fora  https://t.co/5SbvUxMxtC;0
adoroo descobrir cenas pelo twitter :)));0
agora vou sempre ao perfil da rapunzel só para me ver lá no header dela;1
so cheguei agora a casa,tenho que ir estudar alguma coisa de matematica!;0
MUDA DE VIDA PARA ALGO MELHOR ! http://t.co/XgXVnEGqJ8;1
#Internship #finance Stage technico-commercial: Portugal - :   Contabilidade e Finanças   Vis... http://t.co/qgvThWh6oL #Portugal #stage;1
@jrmpinto @stif1904 @rsantos50 @Old_Mans_Beard privado é o caralho que foda, virgens ofendidas da merda;1
Brincadeira de crianças http://t.co/xLuR5YIYeA;1
RT @adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…;1
I'm at Bar do Guincho (Cascais, Lisboa) http://t.co/1y0t5jEzSe;1
sqn, eu posso perder sem ter desistido...;0
Casa-te nolasco com ele;1
PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/PhTOQtEawh https://t.co/yEBQp6Hz4x;0
RT @olelias: @GPronaldo13 Com um GOVERNADOR desse! Qualquer CORRUPTO vai querer ser CANDIDATO EM MG! Até as FACÇÕES do lula BÊBADO;1
"@nunompn ""Onde está o Internet Explorer?""";0
É #ObrigatórioSeguir o @pedrocadavez porque nos faz sentir velhos ignorantes.;1
RT @Nelson_Andradee: Aposto que vai ganhar os One Direction... #MTVEMA;1
e o que mais me desilude é que sou eu a causar isto tudo. sinto que me estou a desiludir a mim própria;1
Bom diaaa;0
Lisbona, Cristo Rei, novembre 2013 #tipsguidelisboa #lisbona #lisbon #lisboa #portugal #portogallo #cristorei... http://t.co/yjFfSEw3W6;1
Ultimamente tenho pensado imenso se toda a vida não passa de um sonho.;1
Cheguei agra ao estadio;0
@oluistaparvo @mppereira3 nos também pa, shiu!;1
@P0T4T0doN14LL Também é greve geral aí ? ahha;0
Tipo acordem para a vida, o tempo que passam a lamentar-se de tudo podia ser aproveitado doutra forma.;0
@artur_mborges e tem os melhores easter eggs de sempre!;0
@TbruAlexandra fd-se não tenho cigarros!;1
RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;0
Publiquei uma foto nova no Facebook http://t.co/V6Ig8wxRPh;1
É que nem tem piada;1
@jemsailor thank you * [mas preciso mesmo é de um abraço de carne e osso. Agora q está tudo a dormir estou eu a quebrar...];1
@ruimoura ele ainda pensa que está no Paços de Ferreira.;0
Se ganhasse o euromilhoes tratava de certos assuntos primeiro.;0
"""Costumas sentir muitos ciúmes?""
""Achas? Não, só de janeiro a janeiro.""";1
"ADERE ATÉ 13 DEZEMBRO = PROJECTO ACONTECE = GOZA GRÁTIS VANTAGENS ÚNICAS - PARTICIPA AQUI &gt;&gt;&gt;... http://t.co/X8yp3RgwYz";1
Tipo uma pessoa não pode se dar melhor com um rapaz que pensam logo que tão interessados um no outro fdç;1
a dev me seguiu :O;1
@tchetcha Um iogrute (sim a grolha foi propositada) muito versátil :D;0
@joaonadine22 @naddykarmali (+) se achas que isso é coincidência és muito ingênuo.;1
Sid estou triste contigo, disse-te bom dia nem viste;0
Mas eu sou o unico que nem sequer foi buscar a árvore de natal ainda ?! :p;0
Ronaldo não joga com o Galatasaray. http://t.co/f4yWSHsmxe;1
"Fui correr e um grupo de 3 gajos foi ter comigo a chamar ""MEL, MELISSA"" eu virei-me e eles ficaram tipo AI OK DSCLP FINGE QUE NADA ACONTECEU";1
RT @Nelson_Andradee: #AlunoQueÉAluno Ou estuda ou tem uma vida;0
enquanto não comprar o fiffa14 pa ps3, vou-me contentado a jogar o demo -.-;1
@eusouomigz ta muita gente na fac?;0
Vou fazer como fazem na América e vou andar com una ancinho (acho que é isso) para me beijarem;0
@Rodrigo_nas5 @Nuno_Moreira13 @marianaa_amorim Genious. Sabe que o seu próprio álbum é imitação dela e depois vai criticar. Boa, boa.;0
A primeira que se sentou vai se já levantar;1
BOM DIA;0
Curti da dança do gajo ahahah;0
"Vamos 
ver
quem 
me
vai 
ajudar

preciso 
de
40
fãs 
de
Portugal
e 
que 
metam 
gosto
em:... http://t.co/sVKLsfdJwk";0
Não gosto de ser segunda opçao, NUNCA!;1
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
Podem para de piorar as coisa? Por favor.;0
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/gHxCGotE1e by #AlbertoCVillar via @c0nvey;1
Informações importantes relativas aos workshops  - http://t.co/K8VDjJYAw0 http://t.co/2UHlLY2Zmx;1
Epa, claro que sim, é muita giro vir contar ao mundo que fumam imenso e que apanham bubas todas as noites que saem, nem sei;0
"A categoria ""Melhor Banda Alternativa"" para mim, é a pior para escolher apenas uma banda, I just can't.";0
Tenho q ajeitar esta porra;1
@catarinaolive16 Quem estava na corrida para o prémio?;1
Se um dia algm te disser q nnc vais conseguir acertar, apenas diz : se eu errar aprendo. Se acertar, volto e ensino-te.;0
A mesa já esta posta o noivo Jesus Cristo esta a nossa espera hoje na igreja adefe, vista a melhor roupa venha... http://t.co/zm7FppSlXA;1
a minha turma e bue grande, credo;1
Volteiii;1
RT @JNegocios: Bolsa: Wall Street corrige ganhos recentes http://t.co/aso4PMApit;1
Odeio nao ter nimguem em casa com quem possa contar...;1
"Sou a pessoa mais viciada em abraços do mundo ;)";0
mas nesse mesmo dia eu elimino as minhas redes sociais todas e não saio à rua;1
RT @heartbreakelson: Há musicas que apertam mesmo o coração ..;0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
Materiais Diversos | Tiago Guedes | http://t.co/I3a8ytJPaQ;1
@amaisfixe9 se desse eu ía né;1
Querida borbulha que se encontra no meio da minha testa, adoro-te imenso -.-;0
Bom dia;0
Okay os meus tweets ficaram perversos agora. Going to stop;1
@soufofaporacaso eu nao ficava excluido ahaha;1
nem comi nada de jeito estou mesmo ew;1
Oh Deus, como é horrível estar nervoso para testes!;0
"""sao miudos que só têm jogos na cabeça"" disseste tudo";0
RT @ineslucas_14: mas porque é que eu ainda tento, ele agora tem amigas novas lol;0
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
"Publiquei 14 fotos no Facebook no álbum ""Decoração"" http://t.co/atf35HvHMl";1
"New post: ""PM apreende pés de maconha e drogas em Uberlândia"" https://t.co/KCviVeZPYD";0
já choreii por me ter chateado cm um amigo .;1
Chorar é bom , mas quando é chorar de tanto rir;0
#EmpregoBrasil Redator http://t.co/q8fE0AT0YA;1
"O melhor fim de ano em Lisboa está de volta!

Funfarra Electrónica com Frivolous live!…

+ info:... http://t.co/QxDkZx5SFy";1
@dudasomg é verdadeee;0
RT @CasaPessoa: A biblioteca privada de Fernando Pessoa, mt anotada por ele, está online, livro a livro, gratuitamente, para si: http://t.c…;0
Governo dos Açores satisfeito com prolongame​nto do regime de exceção da pesca do atum bonito no Atlântico - http://t.co/YoWY122ExW;1
Espero que nng esteja a sentir o que eu estou;1
"Um vício, um rabisco ou talvez minha viagem, um estilo de vida escrita de uma nova imagem
tem espaço?… http://t.co/Zyp1hkzbFg";1
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/Zznv9jkMoP https://t.co/LNSx0iyuyT;0
O Jay vai voltar pros geordiessss hhahaah!;0
RT @JoannaCorreia: percebe uma coisa. nao precisas de cantar nua em cima de uma bola para seres a cantora fenomenal que és;1
omd isto é pior que eu pensava......;1
“@raqsmartins: Beijinhos na testa como cumprimento logo de manha, ah adoro.” Buchas...;0
RT @FabioYgm: queria tar na cama agora;0
Araxá recebe novas doses da vacina contra febre amarela  https://t.co/rcm1i5EY20;0
RT @CasaPessoa: Sabe que tem toda a biblioteca privada de Pessoa à sua disposição, livro a livro,  online e gratuitamente? http://t.co/NaGw…;1
Araxá recebe novas doses da vacina contra febre amarela https://t.co/pwQnP2u2Ox;0
Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/tlyCplvy1H;0
parabéns @agatasembigode eheh;0
Há estradas que não nos levam a lado nenhum. Ainda assim, insistimos em segui-las!! http://t.co/a74w8Nc9qg;1
RT @catsimoes17: continuo com orgulho nos nossos rapazes... nem 2 anos passaram do seu debut e já conquistaram o coração de milhões #EMAzin…;0
@carlahaquevedo @itwitting  Ele bem disse na entrevista que a Bárbara ia acabar mal. E eu achei que ele tinha razão.;1
Nao consigo estar chateada com ele, so espero bem que ele me desculpe;1
RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…;1
"Acho que para o fim de semana, vou fazer ""imperativo categórico com todos"".";0
RT @SottoMayorMaria: @MetalWeirdo ahaha va é bue obesa!;1
Depois da surpresa do desemprego, a surpresa do juro. BCE contraria expectativa e desce juro na Zona Euro para 0,25%  http://t.co/ayJ7FMrW3x;1
": Timeline PhotosAtenção &amp;#064;[220236927995915:274:Novos Rurais - Farming Culture]!!! http://t.co/IupE16wGU7";1
já estou em casaa, finalmente;0
RT @mr_awsomeness: @Meguiiih mas não é por tar a deprimir é porque aquela pessoa não vai e tal, mas acabo por ir, já sei que vão insistir c…;1
sera que ela liga?;0
RT @RitaMatiasBrito: E o Benfica e o nosso grande amor;0
RT @pedrodavidjesus: A @VeraMargaridaM a fazer física é a cena + engraçada de sempre, tem esta cara super triste, e tá sempre a 'bufar' e p…;1
Mocas odeia-me;1
Ok, amanhã já é domingo. Tenho um dia de fim de semana. Porque teorias sociológicas e teste, e ya;0
RT @catarina_yooo: Saudades da minha amizade com a Juquinha.;1
@chinsmorens @fmsantos93 É bom e muito bonito;0
RT @mariosilva969: O Governo de minas comprou mais 2 aeronaves, e olha q Minas está falida. Na verdade falida p mim e p você, mas não p ele…;1
acho que o pessoal da minha escola ja nem me reconhece como aluno pq ja quase nem aulas tenho;0
PINN: Últimas PINN: Espanha: ACS é o maior grupo mundial de concessões http://t.co/YwXPlOH933 #PINN;1
